text,location,retweets,user_id,created_at
2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the pontiff's apparent comme... https://t.co/iC3ASFeZ30,,0,109666784,Thu Feb 18 23:13:35 +0000 2016
Donald Trump hosting SNL....wow @epicemma55,,0,427843441,Thu Feb 18 23:13:32 +0000 2016
2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the pontiff's apparent comme... https://t.co/NvwhpHmREM,Internacional,0,2973598035,Thu Feb 18 23:13:32 +0000 2016
Donald Trump uses the same Propaganda Adolf Hitler used.,"Detroit, MI",0,2163018541,Thu Feb 18 23:13:32 +0000 2016
Trump says he could 'run the table' if he wins South Carolina https://t.co/scC6xiCG1g via @usatoday,Florida,0,53823932,Thu Feb 18 23:13:31 +0000 2016
( ♥ #FLAKA__HERE ♥ ) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bu... https://t.co/64XW6gfXWg ( ♥ #FLAKA__HERE ♥ ),#VillasAqricolasCity,0,2505661820,Thu Feb 18 23:13:29 +0000 2016
( ♥ #YUDEILIN ♥ ) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pu... https://t.co/DXuX5s2fFB [ I♥ 23.01.12 #BFF ],-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:28 +0000 2016
( ♥ #YUDEILIN ♥ ) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on... https://t.co/DXuX5s2fFB ( #FLAKA ),-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:27 +0000 2016
"@dr_davidson @realDonaldTrump @28Pages BREAKING: Pope says Donald Trump is ""not a Christian"" because of his views on immigration.",,0,3401849129,Thu Feb 18 23:13:27 +0000 2016
(♥ #MYBFFCHAVITA ♥) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush ... https://t.co/DXuX5s2fFB [ I♥ 23.01.12 #BFF ],-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:27 +0000 2016
(♥ #MYBFFCHAVITA ♥) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back ... https://t.co/DXuX5s2fFB ( #FLAKA ),-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:26 +0000 2016
#bbcqt Donald Trump is just a mad man!,,0,902443202,Thu Feb 18 23:13:26 +0000 2016
#FLAKA 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the pontiff's ... https://t.co/DXuX5s2fFB #FLAKA,-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:26 +0000 2016
"#bbcqt Like all right wingers, none of Donald Trump's policies even remotely resemble any of Jesus' teachings.",Dronfield,3,2306697607,Thu Feb 18 23:13:24 +0000 2016
2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the pontiff's apparent comme... https://t.co/DXuX5s2fFB,-SuCrazy? WazFlaka/Y\ ♥'♥-,0,402365122,Thu Feb 18 23:13:24 +0000 2016
Donald Trump Just Lost The Catholic Vote With This Out Of Control Vatican Bombing Rant https://t.co/bSIYaxtaIX,aiken sc,0,310313037,Thu Feb 18 23:13:23 +0000 2016
"[ trump ] 
https://t.co/i1Vawu7EdP
#trump  - click for summary","New York, USA",0,4748292327,Thu Feb 18 23:13:23 +0000 2016
".&gt;Polling For 'Dolors.' ""Cruz overtakes Trump in latest GOP poll.” https://t.co/kVHKev5TeZ 
@js_jacques @ilyfe444 @theTrumpet_com",,0,767924785,Thu Feb 18 23:13:23 +0000 2016
(#TeamRafa) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the ... https://t.co/zK2KzanQ3W (#TeamRafa),,0,1517736656,Thu Feb 18 23:13:22 +0000 2016
(#TeamRafa) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the ... https://t.co/zK2KzaFqVu (#TeamRafa),,0,1517736656,Thu Feb 18 23:13:22 +0000 2016
Donald Trump Just Lost The Catholic Vote With This Out Of Control Vatican Bombing Rant https://t.co/ILB6VYJMNS,aiken sc,0,310313037,Thu Feb 18 23:13:21 +0000 2016
(#TeamRafa) 2016 Candidates React to Pope and Trump's Back-and-Forth: Jeb Bush pushes back on the ... https://t.co/MAKGeuHR3d (#TeamRafa),Sam pedro de macoris,0,1342634767,Thu Feb 18 23:13:21 +0000 2016
THE POpe iS mORE POPuLaR THaN DONAlD TrUMp https://t.co/dd9PSUDafS,"µ, VIP, BJ, Uaena, 4nia, lego",0,1546343214,Thu Feb 18 23:13:21 +0000 2016
VOTE DONALD TRUMP,,0,4921772097,Thu Feb 18 23:13:19 +0000 2016
https://t.co/5V1T8MGff5,,0,4901507903,Thu Feb 18 23:13:18 +0000 2016
It was Alex Salmond who welcomed Donald Trump to Scotland &amp; overruled the local council to let him build on Menie. @MrJohnNicolson #bbcqt,Edinburgh,16,353022633,Thu Feb 18 23:13:18 +0000 2016
Donald Trump will cause World War 3 if elected #bbcqt,The nonsense of my mind ,0,163190032,Thu Feb 18 23:13:18 +0000 2016
Donald Trump's faith in God has nothing to do with him running for President. Obama never got question about his fake phony religion.,"Washington, USA",0,636745764,Thu Feb 18 23:13:18 +0000 2016
"Donald Trump Just Questioned the Government’s Official Narrative on 9/11: Donald Trump just went there.
The po... https://t.co/slHzFFsRyq",Police States of America,0,2905058764,Thu Feb 18 23:13:17 +0000 2016
Donald trump is a cartoon character,,0,700455365486379008,Thu Feb 18 23:13:17 +0000 2016
every time SJWs try to get someone fired over a stupid joke a tiny bit more support for Donald Trump is formed,UK,0,3208004872,Thu Feb 18 23:13:17 +0000 2016
Here's a vote Donald Trump won't be getting -- a food server at his Las Vegas Hotel https://t.co/f06ES8ozP4 @Culinary226,Boston,4,171588821,Thu Feb 18 23:13:17 +0000 2016
Vermont Sen. Bernie Sanders does better than former Secretary of State Hillary Clinton against Republican front-runner Donald Trump i...,,0,2308945596,Thu Feb 18 23:13:17 +0000 2016
"As long as you're going to be thinking anyway, think big. -Donald Trump",Worldwide,0,1843343324,Thu Feb 18 23:13:16 +0000 2016
"Donald Trump Just Questioned the Government’s Official Narrative on 9/11: Donald Trump just went there.
The po... https://t.co/S2ZZZ1XpD4",,0,631794770,Thu Feb 18 23:13:16 +0000 2016
The back-and-forth between Marco Rubio and Ted Cruz — battling each other to become Donald Trump’s chief... https://t.co/ReecA5kn8J,RENEGADE RADIO NASHVILLE ,0,1942650354,Thu Feb 18 23:13:15 +0000 2016
Donald trump eres un pendejo de los más grandes. Tú nunca vas a ser el presidente de los Estados Unidos. ✌🏻️,"Arizona, USA",0,459601313,Thu Feb 18 23:13:15 +0000 2016
"Donald Trump Just Questioned the Government’s Official Narrative on 9/11: Donald Trump just went there.
The po... https://t.co/PaRbzjqquZ",Sailing The Interwebz,1,813899491,Thu Feb 18 23:13:14 +0000 2016
The contemptible slanderers of Donald J. Trump and America shall be forced to drink the brackish and... https://t.co/HhreaSNZ5K,,0,19056984,Thu Feb 18 23:13:13 +0000 2016
Donald Trump Just Questioned the Government’s Official Narrative on 9/11 https://t.co/wlmk520pwS,United States,0,2865159195,Thu Feb 18 23:13:13 +0000 2016
"The Pope - 'Donald Trump is a insufferable fartknocker.......................................AMEN' 

#bbcqt","Arbroath, Scotland",1,1645310084,Thu Feb 18 23:13:13 +0000 2016
Donald Trump c'è arrivato solo ora https://t.co/tbtak7W9WB,Milano,0,43428778,Thu Feb 18 23:13:12 +0000 2016
Pope Says Donald Trump 'Is Not Christian' If He Wants to Build a Border Wall https://t.co/oTzIUrdbZk,Malaysia,0,20882944,Thu Feb 18 23:13:10 +0000 2016
"Congress called @realDonaldTrump to testify,giving his expertise as a developer https://t.co/gwF1jJno5B","Philadelphia, PA",0,184780576,Thu Feb 18 23:13:10 +0000 2016
Donald Trump Just Lost The Catholic Vote With This Out Of Control Vatican Bombing Rant https://t.co/tyQlLyng2j,aiken sc,0,310313037,Thu Feb 18 23:13:10 +0000 2016
"Somehow, I don't think Donald Trump cares about what #bbcqt thinks! https://t.co/F4zkyBDtNK",,1,921055800,Thu Feb 18 23:13:10 +0000 2016
#scprimary Donald Trump SHE GOT #SCHLONGED Republican Boxer Brief Underwear  #gop #sgp #rightwing https://t.co/KV6adeII6v,,0,4741160245,Thu Feb 18 23:13:07 +0000 2016
@itele un Donald ça Trump énormément,,0,272496516,Thu Feb 18 23:13:06 +0000 2016
Donald Trump is a bigger frontrunner to be the Republican nominee than you think https://t.co/KoP3I6Ukq8,,0,489350057,Thu Feb 18 23:13:06 +0000 2016
"My teacher wrote on the board ""the devil is just as bad as Donald Trump lmfaoooo"" in Spanish",Guy Fieri's frosted tips,0,42348440,Thu Feb 18 23:13:05 +0000 2016
Donald Trump: If we don’t have borders we don’t have a country. I will build a WALL and stop ILLEGAL IMMIGRATION.... https://t.co/Vu6SnPzRZh,National Group,3,288837868,Thu Feb 18 23:13:05 +0000 2016
@tommyshida I decided to give my preference to Donald Trump https://t.co/504sOOsUzT,Ukraine,1,73587082,Thu Feb 18 23:13:02 +0000 2016
Donald Trump calls Pope Francis 'disgraceful' for questioning his faith https://t.co/y8Rebbyt5Y,São Paulo,2,57495210,Thu Feb 18 23:13:01 +0000 2016
Donald Trump for President 2016 -  Here is a button https://t.co/H2IB9IEg1P #DonaldTrump  #Trump2016 #Republicans https://t.co/0VTfL67JyL,"Washington, DC",0,41794912,Thu Feb 18 23:13:01 +0000 2016
Will Alex Salmond be giving Donald Trump back the money he invested in Scotland? #BBCQT,Norwich,0,1109921707,Thu Feb 18 23:13:01 +0000 2016
Donald Trump vs. Pope Francis: Game-changer in South Carolina? - Christian Science Monitor https://t.co/ZwTQnHkcEr #DriveCarefullyPlz,ISLAMABAD,0,225164352,Thu Feb 18 23:12:58 +0000 2016
You know much isn't happening on the politics front when all they discuss is Emma Thompson and Donald Trump's religion #bbcqt,,2,402887773,Thu Feb 18 23:12:58 +0000 2016
Throwback Thursday: Donald Trump vs Pope Francis edition https://t.co/FnpAdxAzvI,Hamburg,0,122472251,Thu Feb 18 23:12:57 +0000 2016
Pope Francis Suggests Donald Trump Is ‘Not Christian’ https://t.co/akv5fWzxWK,,0,630960817,Thu Feb 18 23:12:57 +0000 2016
"We want to ban Donald Trump, not his money. #SNP #bbcqt",[insert strong country],5,2187917741,Thu Feb 18 23:12:56 +0000 2016
The pope prefers birth control to Donald Trump. These are truly amazing days.,"Chicago, except when I'm not",5,125374144,Thu Feb 18 23:12:56 +0000 2016
Pope Francis Says Donald Trump Is 'Not Christian' - ABC News - https://t.co/i4zcWSsqvZ via @ABC,Frog Hollow,0,16478356,Thu Feb 18 23:12:56 +0000 2016
"Donald Trump also believes in referring to himself in the third person sometimes #bbcqt 
https://t.co/ftp3ha14BM https://t.co/vKiwq7meVL",UK,7,20699709,Thu Feb 18 23:12:54 +0000 2016
"I'm not really the person to judge who is a Christian or not, but I think I would trust the Pope's judgement over Donald Trump's...#bbcqt",Where the wild things are,1,143075476,Thu Feb 18 23:12:52 +0000 2016
@MrJohnNicolson Can I sit with you to see smirk wiped off Donald Trump's face?,,0,529252459,Thu Feb 18 23:12:51 +0000 2016
just watching a programe on #c4 british tv about the 'KKK donald trump would feel at home with them https://t.co/cb1JV4eUwQ,london,0,19348521,Thu Feb 18 23:12:51 +0000 2016
"What does Donald Trump believe in? #bbcqt
https://t.co/lhx7hTyipS https://t.co/58Z4gr0by2",UK,8,20699709,Thu Feb 18 23:12:50 +0000 2016
Pope Francis questions Donald Trump's Christianity https://t.co/c5TfthehLo,,0,1643793782,Thu Feb 18 23:12:49 +0000 2016
Pope: Donald Trump 'is not Christian' if he wants to build a border wall https://t.co/vb4SfIGhEs     Pope v Trump - Pope by a mile,"Likes wine, travel  reading,. ",2,93575470,Thu Feb 18 23:12:48 +0000 2016
"""I think water boarding is excellent but we need to go further""- Donald Trump #shjsc #gaffney #campaignrally","Spartanburg, SC",0,388482108,Thu Feb 18 23:12:48 +0000 2016
"One thing: Donald Trump is still (allegedly) a Christian. Just a terrible, horrible, rotten, no good, awful one.",New York,0,22300285,Thu Feb 18 23:12:47 +0000 2016
Všeč mi je videoposnetek @YouTube https://t.co/yJHMEW5NvZ Donald Trump: 'Let Russia fight ISIS' (CNN interview with Erin Burnett),,0,1241867743,Thu Feb 18 23:12:46 +0000 2016
Gone from debating EU to Donald Trump's Christianity beliefs...oh and June Sarpong is debating it!!🙈😂 #bbcqt @bbcquestiontime #desperate,How Get ar goll yn Ynys Môn,0,990287431,Thu Feb 18 23:12:46 +0000 2016
Donald Trump: If we don’t have borders we don’t have a country. I will build a WALL and stop ILLEGAL IMMIGRATION.... https://t.co/7XRLLgQoQC,Colorado / Florida / Chicago ,0,289019185,Thu Feb 18 23:12:43 +0000 2016
Do you ever just fall asleep on the couch while watching a video on Donald Trump???,In a store near you,2,2216994943,Thu Feb 18 23:12:43 +0000 2016
"""Pope Francis Suggests Donald Trump Is ‘Not Christian’"" https://t.co/fbBLYj5jnV","iPhone: 35.716446,139.674484",0,23021696,Thu Feb 18 23:12:43 +0000 2016
#Trump is questioning the #US official story of #Sept11 https://t.co/LMRGHxnNVe,,0,4198332142,Thu Feb 18 23:12:42 +0000 2016
"Pope Francis Suggests Donald Trump Is ‘Not Christian’, via @nytimes https://t.co/5EkA3P2Zwp",Europe and Africa.,0,3360852207,Thu Feb 18 23:12:41 +0000 2016
Donald Trump calls Pope Francis 'disgraceful' for questioning his faith #Government  https://t.co/wbr7TeLnWU https://t.co/AUntCXD0Rq,,0,3558044462,Thu Feb 18 23:12:40 +0000 2016
Papa Francis: Donald Trump ‘si mkristo’ https://t.co/KiabwyISv3 via @wordpressdotcom,,0,3291533663,Thu Feb 18 23:12:40 +0000 2016
No one gives a shit about Donald Trump. Let's move on. #bbcqt,"England, United Kingdom",0,3382011783,Thu Feb 18 23:12:39 +0000 2016
I literally have to mute the tv when they talk about Donald Trump.,BIH  ✈️ BG KY ,0,812166002,Thu Feb 18 23:12:38 +0000 2016
High Schooler Roughed Up At Donald Trump’s South Carolina Rally Tells His Story https://t.co/EIw85rIKVF via @thinkprogress,Madrid,0,493943203,Thu Feb 18 23:12:38 +0000 2016
"Why does America like Trump ""Pope Francis Suggests Donald Trump Is ‘Not Christian’ "" https://t.co/3jiLHhQJ1j","Nashville, TN",0,312525109,Thu Feb 18 23:12:38 +0000 2016
Všeč mi je videoposnetek @YouTube https://t.co/1sUNJ2Oa4C Donald Trump: Hillary Clinton has a lot to hide (CNN interview with,,0,1241867743,Thu Feb 18 23:12:36 +0000 2016
"@acryts I know, I will. Have you ever wondered what if Donald Trump is right about everything?","Foxrock, Co. Dublin",0,21148860,Thu Feb 18 23:12:34 +0000 2016
"@acryts I know, I will. Have you ever wondered what if Donald Trump is right about everything?","Foxrock, Co. Dublin",0,21148860,Thu Feb 18 23:12:34 +0000 2016
Para el Papa Francisco Donald Trump no puede proclamarse cristiano https://t.co/nqWijIftSY #NoticiasAragua,Maracay Edo. Aragua,1,195023763,Thu Feb 18 23:12:34 +0000 2016
✨AMEN✨ 👏🏻@Pontifex 💞 Pope Francis On #Trump: 'This Man Is NOT Christian' https://t.co/EIo06baqMs,   Upstate NY ⛵️ Hudson Valley,0,2165739476,Thu Feb 18 23:12:32 +0000 2016
donald trump je pense il es encore plus méchant que saroumane,"Mayenne, Pays de la Loire",1,3926779221,Thu Feb 18 23:12:32 +0000 2016
Who you gonna trust the Pope or Donald Trump?,"Ozarks,  Down in the valley MO",0,22465989,Thu Feb 18 23:12:32 +0000 2016
"Metropolitan elitist snobbery, Emma Thompson, fairy cakes, The Pope v Donald Trump. #bbcqt is certainly covering some ground tonight.",London,2,53660409,Thu Feb 18 23:12:32 +0000 2016
"Sal de tu zona de conformidad: nunca te conformes con lo que tengas, siempre ve por más. Donald Trump",,0,3545398695,Thu Feb 18 23:12:31 +0000 2016
If Donald Trump becomes president I'm jumping off a building lol,"New York, NY",0,4698334765,Thu Feb 18 23:12:30 +0000 2016
"Donald Trump is very interesting, anthropologically. 

#bbcqt https://t.co/y80RqF3Yrr",Cambridge,117,102955736,Thu Feb 18 23:12:29 +0000 2016
"I know whats in Donald Trump's deep, dark soul. #bbcqtt https://t.co/cGRMsEr3oy",Newcastle,0,54646698,Thu Feb 18 23:12:29 +0000 2016
"Donald Trump is a indeed a dreadful man and not a Christian, but neither is David Cameron. Cameron just less obviously evil #BBCqt","London, England",4,2660542681,Thu Feb 18 23:12:27 +0000 2016
Interesting Stratford. Hate the EU but also seem to hate Donald Trump. Very Interesting #bbcqt,Stoke - On - Trent,0,550606574,Thu Feb 18 23:12:27 +0000 2016
#DonaldTrump vs. #PopeFrancis: Game-changer in #SouthCarolina ? https://t.co/Ykz5KMhe1g,USA,0,380465962,Thu Feb 18 23:12:26 +0000 2016
@trump_exe donald trump makes me wanna kms,|-/,0,303485174,Thu Feb 18 23:12:24 +0000 2016
@PopeFrancisXXX Your timing is too obvious to comment on whether Donald Trump is Christian. Do deep thinking and see if you are Christian.,,0,3310845306,Thu Feb 18 23:12:24 +0000 2016
Didn't think I'd have to comment on Donald Trump but I feel compelled to if the Pope has https://t.co/psVGqwofYd,"Manchester, UK",0,3261532162,Thu Feb 18 23:12:24 +0000 2016
Donald Trump has never invaded the Middle East. Christians have been doing it for millennia. #BBCQT,"London, UK",3,442245676,Thu Feb 18 23:12:23 +0000 2016
'donald trump is a dreadful man... i can't wait til election night to see that smug smile wiped off his face' - my line of the night #bbcqt,Southampton,0,351499679,Thu Feb 18 23:12:23 +0000 2016
"Excited for Donald Trump's newest book, the Art of the Concordat","Washington, DC",4,218325695,Thu Feb 18 23:12:21 +0000 2016
Ik word ECHT NIET GOED van die EIKEL ADHD Donald Trump !! Wat een MAFKEES CREEP ! Dat er nog Idioten op hem stemmen ! Pffffffff...:-(,,0,502012399,Thu Feb 18 23:12:21 +0000 2016
"The Pope decided to pick a fight with Donald Trump, we've officially hit rock bottom",,0,1935659167,Thu Feb 18 23:12:20 +0000 2016
"Pope Francis Says Donald Trump ""is not a Christian"" - Donald Trump Responds [Full Remarks W/ Vi… https://t.co/YyhMDRfIW1 #Trump2016",,0,23840242,Thu Feb 18 23:12:19 +0000 2016
Morning Joe Hosts Criticized For Soft Interview Of Donald Trump During Primetime Town Hall https://t.co/kHl9x9Ovdl,"Chattanooga, TN",0,4579435037,Thu Feb 18 23:12:19 +0000 2016
European is against Donald trump.Europe give up the  USA if Donald trump is elected.@retmilarm92,,0,356294536,Thu Feb 18 23:12:18 +0000 2016
#bbcqt Is Donald Trump a Democrat or a Fascist? Make up your mind #BBC. Your lies are all over the place this week.,,0,4245172113,Thu Feb 18 23:12:17 +0000 2016
Leonel está muy ocupado con la campaña de Donald Trump. https://t.co/WI7n1hw3If,"Yonkers, N. Y.",0,1632066054,Thu Feb 18 23:12:16 +0000 2016
"DONALD TRUMP: I could've been the Dalai Lama. They called. I got Bhuddist friends who said, Trump come be Lama. I said no. Im gonna be Pope.", NEW YORK,4,17813513,Thu Feb 18 23:12:16 +0000 2016
"La pregunta y la respuesta que dio el papa sobre Donald  Trump

https://t.co/gJiOZ6S2pq https://t.co/DSyiRMc67l",Av. Francia No. 41 ,3,87690452,Thu Feb 18 23:12:15 +0000 2016
ADORO QUEST'UOMO che di mestiere fa il Papa: dice che Donald Trump non è cristiano https://t.co/NxVAIkQstF via @ilpost,,0,123334771,Thu Feb 18 23:12:14 +0000 2016
Вера и амбиции: Трамп ответил на критику понтифика https://t.co/8NdMkPzlhz,,0,4851341758,Thu Feb 18 23:12:13 +0000 2016
Poor Donald Trump everybody criticized him now the Pope The Pope rather than tell the Mexico president to fixing... https://t.co/gX8KiKz1Rj,USA,0,457800584,Thu Feb 18 23:12:11 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/WVIGtjDLbi,United States,0,3299763882,Thu Feb 18 23:12:11 +0000 2016
@marcorubio SOUNDING TRULY PRESIDENTIAL&gt; Marco Rubio backs Donald Trump in spat with the Pope… https://t.co/fElSNXPik5,Bainbridge & LA,5,21059384,Thu Feb 18 23:12:10 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/pjgw0lkDMP,,0,3427790986,Thu Feb 18 23:12:10 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/ZufjgD0cGy,,0,3429930129,Thu Feb 18 23:12:10 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/Bb4KhMaxsa,,0,3315933110,Thu Feb 18 23:12:10 +0000 2016
@pollreport @Ross_Greer bring back Donald Trump !,Edinburgh,0,1402863296,Thu Feb 18 23:12:09 +0000 2016
If Donald Trump becomes president (God forbid) will the BBC rename #bbcqt Donald Trump Time?,Ramsgate,0,3106065767,Thu Feb 18 23:12:09 +0000 2016
"@bbcquestiontime @Pontifex @realDonaldTrump Awful so far
...
Emma Thompson, The Pope,
Donald Trump 
Or maybe it's the panel ?",London,0,3123268689,Thu Feb 18 23:12:09 +0000 2016
"I have said in the past I will vote for any republican nominee left standing except Jeb Bush, add Donald Trump to list, he is a disgrace!","East Brewton, AL",0,3508116986,Thu Feb 18 23:12:09 +0000 2016
Trump vs. the pope: Twitter's top reactions - USA TODAY https://t.co/RsyXjBgy1g,,0,450531993,Thu Feb 18 23:12:09 +0000 2016
@bbcquestiontime why are you bothered about Donald Trump and what he has to say? He's a buffoon &amp; a ridiculous human being! Back to UK &amp; EU,,0,3434680653,Thu Feb 18 23:12:08 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/YG6Z9Ij4JW,,0,3315926742,Thu Feb 18 23:12:08 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/rEwgLHTlpq,,0,3425694521,Thu Feb 18 23:12:08 +0000 2016
"How important is the Catholic vote in the American election? #bbcqt
https://t.co/GEA71uSPjE https://t.co/Io5Uc6tjX5",UK,17,20699709,Thu Feb 18 23:12:08 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/nNuMh4EtNg,,0,3315877998,Thu Feb 18 23:12:07 +0000 2016
Of course Donald Trump got into a holy war with the pope — and won: Pope Francis just tried to shame Donald Trump.… https://t.co/NKHuLyTcPl,,0,3423981454,Thu Feb 18 23:12:07 +0000 2016
Donald Trump fires back at the pope Francis for saying he’s not a Christian: Donald Trump has fired back after... https://t.co/1T0EdwoI4f,"Accra, Ghana",0,1092954276,Thu Feb 18 23:12:07 +0000 2016
Donald Trump Takes a Hit in New WSJ Poll - Wall Street Journal https://t.co/Zld9q6kGNl,,0,419926270,Thu Feb 18 23:12:06 +0000 2016
"""Should we talk about the NHS?""
""Nah, mate, Donald Trump.""
""But the NHS...""
""EMMA THOMPSON SAID SOMETHING.""
#bbcqt",London,6,87210400,Thu Feb 18 23:12:06 +0000 2016
Is Donald Trump actually a human being?  #bbcqt,,0,406365036,Thu Feb 18 23:12:06 +0000 2016
Republican Insiders Plan for a Convention Fight Against Donald Trump or Ted Cruz https://t.co/0MdG16lwZu via @TIMEPolitics,,0,75345332,Thu Feb 18 23:12:06 +0000 2016
"Now Donald Trump is getting yet more coverage.
#bbcqt https://t.co/MpwI2UYlbV","London, England",3,22775900,Thu Feb 18 23:12:05 +0000 2016
GOP FRONTRUNNER: POPE USED AS 'PAWN' https://t.co/5inMMWIRtG,Chicago,0,17074125,Thu Feb 18 23:12:04 +0000 2016
#PopeFrancis on #DonaldTrump: Anyone who wants border walls isn't #Christian https://t.co/wJrJOstaTK https://t.co/t87UmDdbmR,"Oakland County, Michigan",0,124161387,Thu Feb 18 23:12:04 +0000 2016
"Trump's policies aren't very Christian, but he's very happy to pander to evangelicals' worst inclinations: https://t.co/XMNtvbMiyE #bbcqt",Chicago | London,0,18064237,Thu Feb 18 23:12:04 +0000 2016
"@donald trump 
That was supposed to read, WITH OUT TILL S FOR TOO LONG",,0,4827578178,Thu Feb 18 23:12:03 +0000 2016
Donald Trump is bulletproof: Why his call to Colbert last night should s.. Related Articles: https://t.co/cOeEUiKLeg https://t.co/iYHpLwnkey,,0,2905117488,Thu Feb 18 23:12:02 +0000 2016
Seriously what has question time become  debating such trivial things as Emma Thompson and what the Pope  thinks about Donald Trump!  #bbcqt,Newport,2,45236282,Thu Feb 18 23:12:01 +0000 2016
"https://t.co/1ZVgnhFBOf Its time to start issuing handgun permits to ordinary people, not just the Donald Trump crowd @CommissBratton","New York, NY",2,902814223,Thu Feb 18 23:12:00 +0000 2016
"Nicholson: ""Who knows what is in Donald Trump's dark soul?"". #bbcqt",,0,14697079,Thu Feb 18 23:12:00 +0000 2016
"FYI

Donald Trump got schlonged by the Pope today.",Minnesota,2,37025524,Thu Feb 18 23:12:00 +0000 2016
"Donald Trump: A yellow orange tunnel-visionary who can only see in black and white and gold
#Trump #asshat #PopeFrancis #FalseGodComplex",Arizona,0,74367156,Thu Feb 18 23:11:58 +0000 2016
"@tedcruz THE POLITICAL WORLD ISN'T DONALD TRUMP'S OYSTER ANYMORE, &amp; HIS WIG LOOKS LIKE IT'S BEEN WASHED IN OYSTER JUICE.",,0,4860681715,Thu Feb 18 23:11:57 +0000 2016
"Donald Trump Town Hall Event in Gaffney, #TeamTrump #CatholicsForTrump #SCPrimary #Students #ChristiansForTrump Now https://t.co/yOLlHwP0rf",HATER S NOT WELCOME,2,3271255423,Thu Feb 18 23:11:57 +0000 2016
I dead ass thought this was about Donald trump for so long  https://t.co/GEt2gtxxIE,,0,3054976916,Thu Feb 18 23:11:56 +0000 2016
Donald Trump Response to Pope Francis' Claim Maybe He Isn't Christian https://t.co/dxoMja9iG7,"Skokie, Illinois",0,1901210622,Thu Feb 18 23:11:55 +0000 2016
"This guy thinks Donald Trump should be a Shark on Shark Tank, not the POTUS #duh https://t.co/zym8Sek2cl",,0,3098267402,Thu Feb 18 23:11:55 +0000 2016
@voxdotcom OH SNAP! DONALD TRUMP DESTROYED CHRISTIANITY??,Central Iowa,0,374303494,Thu Feb 18 23:11:54 +0000 2016
A canticle for Donald Trump - Power Line https://t.co/FjHCiowa3j,"Washington, DC",0,50438243,Thu Feb 18 23:11:54 +0000 2016
"Q2 - Do you agree with the Pope that Donald Trump is not a Christian? 
Excelling yourselves on not discussing real issues tonight #bbcqt!",,1,1897994821,Thu Feb 18 23:11:54 +0000 2016
Donald Trump’s predictable holy war with Pope Francis - The Washington Post go Pope yea https://t.co/e9C7HDCBHF,San Francisco,0,2168444202,Thu Feb 18 23:11:53 +0000 2016
Why Poll Showing Tight Race May Be 'Outlier': A new NBC/WSJ poll released yesterday showed Ted Cruz and Donald Trump tied.,,0,781310778,Thu Feb 18 23:11:52 +0000 2016
Donald Trump Calls Men Who Handled Protester To The Stage in SC (2-16-16) https://t.co/iMMxzWVAMN via @YouTube,"Farmington Hills, MI",0,304339617,Thu Feb 18 23:11:52 +0000 2016
"Your Thursday Evening Briefing: iPhone, Pope Francis, Donald Trump - The New York Times https://t.co/656szK3dHM","Dallas, Texas",0,405483388,Thu Feb 18 23:11:50 +0000 2016
Do you know how little Donald Trump will care about this lightweight #bbcqt panel commenting on him.,Leicester,0,501984610,Thu Feb 18 23:11:49 +0000 2016
A papal tiff won Donald Trump more free publicity – but he may lose Catholics | Cindy Casares: White Catholic ... https://t.co/2H1HGSsfws,,0,2292988717,Thu Feb 18 23:11:48 +0000 2016
